names,ohio,statute_id,statute_name,estimated_amount,penalty_type,year,penalty_id,penalty_amt_min,penalty_amt_max,penalty_amt_fixed,has_min,has_max,has_fixed,has_numeric_amount,amount_type
Guiselle M. Delgadillo,ohio,oh_147,ohio rev. code § 2949.091(a)(2)(a)(ii),$20,juvenile misdemeanor fee,1991,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_147,ohio rev. code § 2949.091(a)(2)(a)(ii),$20,juvenile misdemeanor fee,1998,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_147,ohio rev. code § 2949.091(a)(2)(a)(ii),$20,juvenile misdemeanor fee,2003,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_147,ohio rev. code § 2949.091(a)(2)(a)(ii),$20,juvenile misdemeanor fee,2009,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_147,ohio rev. code § 2949.091(a)(2)(a)(ii),$20,juvenile misdemeanor fee,2012,,,,20.0,False,False,True,True,fixed
Guiselle M. Delgadillo,ohio,oh_148,ohio rev. code § 2949.091(a)(2)(a)(iii),$10,juvenile traffic offense fee,1991,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_148,ohio rev. code § 2949.091(a)(2)(a)(iii),$10,juvenile traffic offense fee,1998,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_148,ohio rev. code § 2949.091(a)(2)(a)(iii),$10,juvenile traffic offense fee,2003,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_148,ohio rev. code § 2949.091(a)(2)(a)(iii),$10,juvenile traffic offense fee,2009,,,,,False,False,False,False,none
Guiselle M. Delgadillo,ohio,oh_148,ohio rev. code § 2949.091(a)(2)(a)(iii),$10,juvenile traffic offense fee,2012,,,,10.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_55,ohio rev. code § 2335.19,"interest due on the judgment for costs, any cost incurred by the clerk in collecting the judgment for costs, and any feea public agency or private vendor charges",entering costs: judgment,2000,,,,,False,False,False,False,none
Julia K. Lyons,ohio,oh_55,ohio rev. code § 2335.19,"interest due on the judgment for costs, any cost incurred by the clerk in collecting the judgment for costs, and any feea public agency or private vendor charges",entering costs: judgment,2002,,,,,False,False,False,False,none
Julia K. Lyons,ohio,oh_56,ohio rev. code § 2501.16,actual costs,entering costs: judgment,1999,,,,,False,False,False,False,none
Julia K. Lyons,ohio,oh_56,ohio rev. code § 2501.16,actual costs,entering costs: judgment,2002,,,,,False,False,False,False,none
Julia K. Lyons,ohio,oh_56,ohio rev. code § 2501.16,actual costs,entering costs: judgment,2012,,,,,False,False,False,False,none
Julia K. Lyons,ohio,oh_57,ohio rev. code § 2501.17,actual costs,court of appeals reporter fees,2012,,30.0,,,True,False,False,True,range
Julia K. Lyons,ohio,oh_58,ohio rev. code § 2501.19,actual costs,court of appeals officer fees,1978,,,,,False,False,False,False,none
Julia K. Lyons,ohio,oh_59,ohio rev. code § 2503.17,$100,supreme court indigency fees,1992,,,,40.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_59,ohio rev. code § 2503.17,$100,supreme court indigency fees,1996,,,,40.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_59,ohio rev. code § 2503.17,$100,supreme court indigency fees,2002,,,,40.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_59,ohio rev. code § 2503.17,$100,supreme court indigency fees,2009,,,,100.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_60,ohio rev. code § 2743.70(a)(1)(a),$30,reparations fund fees,1990,,,,20.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_60,ohio rev. code § 2743.70(a)(1)(a),$30,reparations fund fees,1993,,,,30.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_60,ohio rev. code § 2743.70(a)(1)(a),$30,reparations fund fees,1993,,,,30.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_60,ohio rev. code § 2743.70(a)(1)(a),$30,reparations fund fees,2022,,,,30.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_60,ohio rev. code § 2743.70(a)(1)(a),$30,reparations fund fees,2023,,,,30.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_61,ohio rev. code § 2743.70(a)(1)(b),$9,reparations fund fees,1990,,,,6.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_61,ohio rev. code § 2743.70(a)(1)(b),$9,reparations fund fees,1993,,,,9.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_61,ohio rev. code § 2743.70(a)(1)(b),$9,reparations fund fees,1993,,,,9.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_61,ohio rev. code § 2743.70(a)(1)(b),$9,reparations fund fees,2022,,,,9.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_61,ohio rev. code § 2743.70(a)(1)(b),$9,reparations fund fees,2023,,,,9.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_62,ohio rev. code § 2743.70(a)(2)(a),$30,juvenile reparations felony,1993,,,,20.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_62,ohio rev. code § 2743.70(a)(2)(a),$30,juvenile reparations felony,1998,,,,30.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_62,ohio rev. code § 2743.70(a)(2)(a),$30,juvenile reparations felony,2023,,,,30.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_63,ohio rev. code § 2743.70(a)(2)(b),$9,juvenile reparations misdemeanor,1993,,,,6.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_63,ohio rev. code § 2743.70(a)(2)(b),$9,juvenile reparations misdemeanor,1998,,,,9.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_63,ohio rev. code § 2743.70(a)(2)(b),$9,juvenile reparations misdemeanor,2023,,,,9.0,False,False,True,True,fixed
Julia K. Lyons,ohio,oh_64,ohio rev. code § 2746.02(l),actual costs,cost of disposal,2011,,,,,False,False,False,False,none
Julia K. Lyons,ohio,oh_64,ohio rev. code § 2746.02(l),actual costs,cost of disposal,2017,,,,,False,False,False,False,none
Julia K. Lyons,ohio,oh_64,ohio rev. code § 2746.02(l),actual costs,cost of disposal,2023,,,,,False,False,False,False,none
Julia K. Lyons,ohio,oh_65,ohio rev. code § 2746.02(m),actual costs,costs of electric monitoring,2011,,,,,False,False,False,False,none
Julia K. Lyons,ohio,oh_65,ohio rev. code § 2746.02(m),actual costs,costs of electric monitoring,2017,,,,,False,False,False,False,none
Julia K. Lyons,ohio,oh_65,ohio rev. code § 2746.02(m),actual costs,costs of electric monitoring,2023,,,,,False,False,False,False,none
Julia K. Lyons,ohio,oh_66,ohio rev. code § 2746.04(b),actual costs,computerization fees,2011,,,,,False,False,False,False,none
Julia K. Lyons,ohio,oh_66,ohio rev. code § 2746.04(b),actual costs,computerization fees,2012,,,,,False,False,False,False,none
Julia K. Lyons,ohio,oh_66,ohio rev. code § 2746.04(b),actual costs,computerization fees,2016,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_30,ohio rev. code § 2303.20(a),$25,clerk fees,1993,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_30,ohio rev. code § 2303.20(a),$25,clerk fees,1993,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_30,ohio rev. code § 2303.20(a),$25,clerk fees,1996,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_30,ohio rev. code § 2303.20(a),$25,clerk fees,2018,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_31,ohio rev. code § 2303.20(b),$2,clerk fees – bond or recognizance,1993,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_31,ohio rev. code § 2303.20(b),$2,clerk fees – bond or recognizance,1993,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_31,ohio rev. code § 2303.20(b),$2,clerk fees: bond/undertaking,1996,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_31,ohio rev. code § 2303.20(b),$2,clerk fees: bond/undertaking,2018,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_32,ohio rev. code § 2303.20(c),$2,clerk fees: writs & orders,1991,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_32,ohio rev. code § 2303.20(c),$2,clerk fees: writs & orders,1991,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_32,ohio rev. code § 2303.20(c),$2,clerk fees: writs & orders,1995,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_32,ohio rev. code § 2303.20(c),$2,clerk fees: writs & orders,2017,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_33,ohio rev. code § 2303.20(d),$2,clerk fees: subpoena & witness,1991,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_33,ohio rev. code § 2303.20(d),$2,clerk fees: subpoena & witness,1991,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_33,ohio rev. code § 2303.20(d),$2,clerk fees: subpoena & witness,1995,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_33,ohio rev. code § 2303.20(d),$2,clerk fees: subpoena & witness,2017,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_34,ohio rev. code § 2303.20(e),$25,clerk fees - calling a jury,1993,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_34,ohio rev. code § 2303.20(e),$25,clerk fees - calling a jury,1993,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_34,ohio rev. code § 2303.20(e),$25,clerk fees - calling a jury,1996,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_34,ohio rev. code § 2303.20(e),$25,clerk fees - calling a jury,2018,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_35,ohio rev. code § 2303.20(f),$2,clerk fees- docket,1993,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_35,ohio rev. code § 2303.20(f),$2,clerk fees- docket,1993,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_35,ohio rev. code § 2303.20(f),$2,clerk fees- docket,1996,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_35,ohio rev. code § 2303.20(f),$2,clerk fees- docket,2018,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_36,ohio rev. code § 2303.20(g),$3,clerk fees - execution,1993,,,,3.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_36,ohio rev. code § 2303.20(g),$3,clerk fees - execution,1993,,,,3.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_36,ohio rev. code § 2303.20(g),$3,clerk fees - execution,1996,,,,3.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_36,ohio rev. code § 2303.20(g),$3,clerk fees - execution,2018,,,,3.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_37,ohio rev. code § 2303.20(h),$1 - $0 $1 per page,clerk fees - making record,1993,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_37,ohio rev. code § 2303.20(h),$1 - $0 $1 per page,clerk fees - making record,1993,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_37,ohio rev. code § 2303.20(h),$1 - $0 $1 per page,clerk fees - making record,1996,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_37,ohio rev. code § 2303.20(h),$1 - $0 $1 per page,clerk fees - making record,2018,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_38,ohio rev. code § 2303.20(j),$5,clerk fees: certificate of receiver,1993,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_38,ohio rev. code § 2303.20(j),$5,clerk fees: certificate of receiver,1993,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_38,ohio rev. code § 2303.20(j),$5,clerk fees: certificate of receiver,1996,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_38,ohio rev. code § 2303.20(j),$5,clerk fees: certificate of receiver,2018,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_39,ohio rev. code § 2303.20(l),$1,clerk fees - certificate of fact,1993,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_39,ohio rev. code § 2303.20(l),$1,clerk fees - certificate of fact,1993,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_39,ohio rev. code § 2303.20(l),$1,clerk fees - certificate of fact,1996,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_39,ohio rev. code § 2303.20(l),$1,clerk fees - certificate of fact,2018,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_40,ohio rev. code § 2303.20(m),$1,clerk fees- taking each affidavit,1993,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_40,ohio rev. code § 2303.20(m),$1,clerk fees- taking each affidavit,1993,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_40,ohio rev. code § 2303.20(m),$1,clerk fees- taking each affidavit,1996,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_40,ohio rev. code § 2303.20(m),$1,clerk fees- taking each affidavit,2018,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_41,ohio rev. code § 2303.20(n),$2,clerk fees: acknowledgments,1993,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_41,ohio rev. code § 2303.20(n),$2,clerk fees: acknowledgments,1993,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_41,ohio rev. code § 2303.20(n),$2,clerk fees: acknowledgments,1996,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_41,ohio rev. code § 2303.20(n),$2,clerk fees: acknowledgments,2018,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_42,ohio rev. code § 2303.20(o),$5,clerk fees: judgment certificate,1993,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_42,ohio rev. code § 2303.20(o),$5,clerk fees: judgment certificate,1993,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_42,ohio rev. code § 2303.20(o),$5,clerk fees: judgment certificate,1996,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_42,ohio rev. code § 2303.20(o),$5,clerk fees: judgment certificate,2018,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_43,ohio rev. code § 2303.20(p),$10,clerk fees: judgment filing,1993,,,,10.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_43,ohio rev. code § 2303.20(p),$10,clerk fees: judgment filing,1993,,,,10.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_43,ohio rev. code § 2303.20(p),$10,clerk fees: judgment filing,1996,,,,10.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_43,ohio rev. code § 2303.20(p),$10,clerk fees: judgment filing,2018,,,,10.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_44,ohio rev. code § 2303.20(q),$25,clerk fees - each judgment,1993,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_44,ohio rev. code § 2303.20(q),$25,clerk fees - each judgment,1993,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_44,ohio rev. code § 2303.20(q),$25,clerk fees - each judgment,1996,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_44,ohio rev. code § 2303.20(q),$25,clerk fees - each judgment,2018,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_45,ohio rev. code § 2303.20(r),$5,clerk fees - notarizing,1993,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_45,ohio rev. code § 2303.20(r),$5,clerk fees - notarizing,1993,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_45,ohio rev. code § 2303.20(r),$5,clerk fees - notarizing,1996,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_45,ohio rev. code § 2303.20(r),$5,clerk fees - notarizing,2018,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_46,ohio rev. code § 2303.20(s),$1,clerk fees - issuing license,1993,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_46,ohio rev. code § 2303.20(s),$1,clerk fees - issuing license,1993,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_46,ohio rev. code § 2303.20(s),$1,clerk fees - issuing license,1996,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_46,ohio rev. code § 2303.20(s),$1,clerk fees - issuing license,2018,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_47,ohio rev. code § 2303.20(t),$15,clerk fees: judgment petition,1993,,,,15.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_47,ohio rev. code § 2303.20(t),$15,clerk fees: judgment petition,1993,,,,15.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_47,ohio rev. code § 2303.20(t),$15,clerk fees: judgment petition,1996,,,,15.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_47,ohio rev. code § 2303.20(t),$15,clerk fees: judgment petition,2018,,,,15.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_48,ohio rev. code § 2303.20(u),$25,clerk fees - appeal,1993,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_48,ohio rev. code § 2303.20(u),$25,clerk fees - appeal,1993,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_48,ohio rev. code § 2303.20(u),$25,clerk fees - appeal,1996,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_48,ohio rev. code § 2303.20(u),$25,clerk fees - appeal,2018,,,,25.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_49,ohio rev. code § 2303.20(v),"2% up to $10,000; 1% on that in excess of $10,000",clerk fees: money disbursement,1993,,,,10000.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_49,ohio rev. code § 2303.20(v),"2% up to $10,000; 1% on that in excess of $10,000",clerk fees: money disbursement,1993,,,,10000.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_49,ohio rev. code § 2303.20(v),"2% up to $10,000; 1% on that in excess of $10,000",clerk fees: money disbursement,1996,,,,10000.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_49,ohio rev. code § 2303.20(v),"2% up to $10,000; 1% on that in excess of $10,000",clerk fees: money disbursement,2018,,,,10000.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_50,ohio rev. code § 2303.20(w),$5,clerk fees - authenticated copies,1993,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_50,ohio rev. code § 2303.20(w),$5,clerk fees - authenticated copies,1993,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_50,ohio rev. code § 2303.20(w),$5,clerk fees - authenticated copies,1996,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_50,ohio rev. code § 2303.20(w),$5,clerk fees - authenticated copies,2018,,,,5.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_51,ohio rev. code § 2303.20(y),$2,clerk fees: e-transmission,1993,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_51,ohio rev. code § 2303.20(y),$2,clerk fees: e-transmission,1993,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_51,ohio rev. code § 2303.20(y),$2,clerk fees: e-transmission,1996,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_51,ohio rev. code § 2303.20(y),$2,clerk fees: e-transmission,2018,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_52,ohio rev. code § 2303.20(z),$1,clerk fees: copies,1993,,,,2.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_52,ohio rev. code § 2303.20(z),$1,clerk fees: copies,1993,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_52,ohio rev. code § 2303.20(z),$1,clerk fees: copies,1996,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_52,ohio rev. code § 2303.20(z),$1,clerk fees: copies,2018,,,,1.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_53,ohio rev. code § 2335.08,$0.51 - $0 $12 per full day; $6 per half-day; up to $0.51per mile traveled,witness fees in criminal cases,2009,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_54,ohio rev. code § 2335.17,$0.51 - $0 $12 per full day; $6 per half-day; up to $0.51per mile traveled,witness fees: municipal polices,1985,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_149,ohio rev. code § 2949.093(c),$0 - $5,criminal justice system funding,2005,,,5.0,,False,True,False,True,range
Nuhamin M. Teshome,ohio,oh_149,ohio rev. code § 2949.093(c),$0 - $5,criminal justice system funding,2023,,,5.0,,False,True,False,True,range
Nuhamin M. Teshome,ohio,oh_150,ohio rev. code § 2949.093(d)(1),sum established by the board pursuant to division (c) of this section as cost,criminal justice system funding,2005,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_151,ohio rev. code § 2949.093(d)(2),sum established by the board pursuant to division (c) of this section as cost,criminal justice system funding,2023,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_152,ohio rev. code § 2949.093(e),the set sum required to be paid by division (d)(1) of this section,criminal justice system funding,2005,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_152,ohio rev. code § 2949.093(e),the set sum required to be paid by division (d)(1) of this section,criminal justice system funding,2023,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_153,ohio rev. code § 2949.094(a),$10,additional moving violation fee,2001,,,,10.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_153,ohio rev. code § 2949.094(a),$10,additional moving violation fee,2008,,,,10.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_153,ohio rev. code § 2949.094(a),$10,additional moving violation fee,2009,,,,10.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_154,ohio rev. code § 2949.094(b),$10,juvenile moving violation fee,2001,,,,10.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_154,ohio rev. code § 2949.094(b),$10,juvenile moving violation fee,2007,,,,10.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_154,ohio rev. code § 2949.094(b),$10,juvenile moving violation fee,2009,,,,10.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_155,ohio rev. code § 2951.021(a)(1),$0 - $50,supervision fees,1994,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_155,ohio rev. code § 2951.021(a)(1),$0 - $50,supervision fees,1996,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_155,ohio rev. code § 2951.021(a)(1),$0 - $50,supervision fees,1994,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_155,ohio rev. code § 2951.021(a)(1),$0 - $50,supervision fees,2004,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_155,ohio rev. code § 2951.021(a)(1),$0 - $50,supervision fees,2009,,,50.0,,False,True,False,True,range
Nuhamin M. Teshome,ohio,oh_156,ohio rev. code § 2951.05,actual costs,supervised drug testing fees,1994,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_156,ohio rev. code § 2951.05,actual costs,supervised drug testing fees,2000,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_156,ohio rev. code § 2951.05,actual costs,supervised drug testing fees,2004,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_157,ohio rev. code § 2953.21(c),actual costs,transcript cost in post-conviction,1993,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_157,ohio rev. code § 2953.21(c),actual costs,transcript cost in post-conviction,1995,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_157,ohio rev. code § 2953.21(c),actual costs,transcript cost in post-conviction,1995,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_157,ohio rev. code § 2953.21(c),actual costs,transcript cost in post-conviction,1995,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_157,ohio rev. code § 2953.21(c),actual costs,transcript cost in post-conviction,1995,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_157,ohio rev. code § 2953.21(c),actual costs,transcript cost in post-conviction,2003,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_157,ohio rev. code § 2953.21(c),actual costs,transcript cost in post-conviction,2005,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_157,ohio rev. code § 2953.21(c),actual costs,transcript cost in post-conviction,2009,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_157,ohio rev. code § 2953.21(c),actual costs,transcript cost in post-conviction,2013,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_157,ohio rev. code § 2953.21(c),actual costs,transcript cost in post-conviction,2015,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_157,ohio rev. code § 2953.21(c),actual costs,transcript cost in post-conviction,2019,,,,,False,False,False,False,none
Nuhamin M. Teshome,ohio,oh_158,ohio rev. code § 2953.32(c)(3),$50,sealing fee,1991,,,,50.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_158,ohio rev. code § 2953.32(c)(3),$50,sealing fee,1993,,,,50.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_158,ohio rev. code § 2953.32(c)(3),$50,sealing fee,1995,,,,50.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_158,ohio rev. code § 2953.32(c)(3),$50,sealing fee,1995,,,,50.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_158,ohio rev. code § 2953.32(c)(3),$50,sealing fee,1999,,,,50.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_158,ohio rev. code § 2953.32(c)(3),$50,sealing fee,2001,,,,50.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_158,ohio rev. code § 2953.32(c)(3),$50,sealing fee,2003,,,,50.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_158,ohio rev. code § 2953.32(c)(3),$50,sealing fee,2007,,,,50.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_158,ohio rev. code § 2953.32(c)(3),$50,sealing fee,2007,,,,50.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_158,ohio rev. code § 2953.32(c)(3),$50,sealing fee,2009,,,,50.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_158,ohio rev. code § 2953.32(c)(3),$50,sealing fee,2011,,,,50.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_158,ohio rev. code § 2953.32(c)(3),$50,sealing fee,2013,,,,50.0,False,False,True,True,fixed
Nuhamin M. Teshome,ohio,oh_158,ohio rev. code § 2953.32(c)(3),$50,sealing fee,2015,,,,50.0,False,False,True,True,fixed
